product-code,product-category,ProductName,list-price,your-price,brand,Description,ImageURL
CLP977KIT,"Air Conditioning, Cooling > Inspection dentification Equipment"," 
DRY R AUTO
",$61.32,$33.09,Clip Light Manufacturing,"<div id=""ProductDetail_ProductDetails_div"">
<span id=""product_description"" itemprop=""description"">
<h1>Clip Light Manufacturing CLP977KIT </h1><br/><br/><p></p> <ul> <li>A New A/C value added product</li> <li>Eliminates moisture and prevents acid formation</li> <li>Increases drier efficiency</li> <li>Increases life cycle of A/C</li> <li>Non corrosive and environmentally friendly</li> </ul> <p>Perfect for use with all Cliplight sealants. Complete one time use kit. Easily installed in minutes. </p></span>
<div style=""height: 15px;""></div>
<div style=""clear: both;""></div>
</div>",https://cdn3.volusion.com/q6x9k.kju29/v/vspfiles/photos/CLP977KIT-2.jpg?v-cache=1570177117
MSC53517-UV,"Air Conditioning, Cooling > Inspection dentification Equipment"," 
Mastercool MSC53517-UV - 17 LED True UV detection flashlight
",$45.26,$33.26,Mastercool,"<div id=""ProductDetail_ProductDetails_div"">
<span id=""product_description"" itemprop=""description"">
<h1>Mastercool MSC53517-UV </h1><br/><br/><p></p> <ul> <li>300,000 hr LED life</li> <li>20 hour 3 AAA battery life / Included</li> <li>Constructed of aircraft aluminum</li> <li>Comparable to 75 watt illumination</li> </ul></span>
<div style=""height: 15px;""></div>
<div style=""clear: both;""></div>
</div>",https://cdn3.volusion.com/q6x9k.kju29/v/vspfiles/photos/MSC53517-UV-2T.jpg?v-cache=1570177117
UVU399020,"Air Conditioning, Cooling > Inspection dentification Equipment"," 
UVIEW UVU399020 - 4PK DYE CARTRIDGE REFILLS SPOTGUN JR 4PK
",$56.47,$36.71,UVIEW,"<div id=""ProductDetail_ProductDetails_div"">
<span id=""product_description"" itemprop=""description"">
<h1>UVIEW UVU399020 </h1><br/><br/><p></p><ul> <li>4 cartridges, services up to 40 applications<br/> </li> <li>SAE-J2297 certified    and OEM approved dye</li> <li>Service stickers</li> <li>Exclusive for the Spotgun-Jr.™ Injection system</li></ul>Spotgun Jr.™ replacement dye cartridges are easy-to-use without mess     or spills</span>
<div style=""height: 15px;""></div>
<div style=""clear: both;""></div>
</div>",https://cdn3.volusion.com/q6x9k.kju29/v/vspfiles/photos/UVU399020-2.jpg?v-cache=1570177117
UVU499005,"Air Conditioning, Cooling > Inspection dentification Equipment"," 
UVIEW UVU499005 - UNIV AC DYE FITS VIPER TRACER UVIEW
",$56.78,$36.91,UVIEW,"<div id=""ProductDetail_ProductDetails_div"">
<span id=""product_description"" itemprop=""description"">
<h1>UVIEW UVU499005 </h1><br/><br/><ul> <li>Disposable cartridges that are easy to load without fumbling or messy spills</li> <li>Continuous trouble-free leak detection with just one cartridge</li> <li>OEM Approved and SAE-J2297 certified A/C dye<br/> </li> <li>4 oz. (120 ml) cartridge services 32 small A/C systems or 16 regular A/C systems</li> <li>Service Stickers included</li></ul>The ""One"" universal replacement cartridge!</span>
<div style=""height: 15px;""></div>
<div style=""clear: both;""></div>
</div>",https://cdn3.volusion.com/q6x9k.kju29/v/vspfiles/photos/UVU499005-2.jpg?v-cache=1570177117
UVU499008,"Air Conditioning, Cooling > Inspection dentification Equipment"," 
UVIEW UVU499008 - UNIVERSAL AC DYE 8 OZ BOTTLE
",$60.49,$39.32,UVIEW,"<div id=""ProductDetail_ProductDetails_div"">
<span id=""product_description"" itemprop=""description"">
<h1>UVIEW UVU499008 </h1><br/><br/><ul> <li>Universal AC dye can be used in any automotive system</li> <li>SAE-J2297 certified and OEM approved</li> <li>Precise measuring device built into bottle for accuracy</li> <li>UV Dye fluoresces extremely bright to detect leaks as small as 1/4oz per year</li> <li>From the recognized leader in UV leak detection</li></ul>Uview designs, manufactures and delivers the most innovative and functional products to the automotive repair industry. This fast, convenient and cost effective UV Dye is used to pinpoint leaks in A/C systems. Included is the 8 oz. universal A/C dye, and service stickers.</span>
<div style=""height: 15px;""></div>
<div style=""clear: both;""></div>
</div>",https://cdn3.volusion.com/q6x9k.kju29/v/vspfiles/photos/UVU499008-2.jpg?v-cache=1570177117
TIF555,"Air Conditioning, Cooling > Inspection dentification Equipment"," 
TIF Instruments TIF555 - MAINT KIT (OLDER) LEAK DETECTORS 2 TIPS/3PROT
",$60.30,$40.58,TIF Instruments,"<div id=""ProductDetail_ProductDetails_div"">
<span id=""product_description"" itemprop=""description"">
<h1>TIF Instruments TIF555 </h1><br/><br/>MAINTENANCE KIT ( 3 TIPS, 3 TI</span>
<div style=""height: 15px;""></div>
<div style=""clear: both;""></div>
</div>",https://cdn3.volusion.com/q6x9k.kju29/v/vspfiles/photos/TIF555-2T.jpg?v-cache=1570177117
CLP88DC,"Air Conditioning, Cooling > Inspection dentification Equipment"," 
UV Blue & Strobe Light
",$59.73,$41.87,Clip Light Manufacturing,"<div id=""ProductDetail_ProductDetails_div"">
<span id=""product_description"" itemprop=""description"">
<h1>Clip Light Manufacturing CLP88DC </h1><br/><br/><p></p> <ul> <li>Focus Blue UV and Strobe Light</li> <li>High output UV Blue Light 450nm</li> <li>Durable aluminum construction</li> <li>Packaged with UV enhancing glasses</li> <li>3 AAA batteries included</li> </ul> <p>The Focus strobe beam causes the dye to excite multiple times for a brighter fluorescence, making it easier to find leaks.</p></span>
<div style=""height: 15px;""></div>
<div style=""clear: both;""></div>
</div>",https://cdn3.volusion.com/q6x9k.kju29/v/vspfiles/photos/CLP88DC-2T.jpg?v-cache=1570177117
UVU480300,"Air Conditioning, Cooling > Inspection dentification Equipment"," 
UVIEW UVU480300 - LeakGuard Kit
",$93.67,$43.64,UVIEW,"<div id=""ProductDetail_ProductDetails_div"">
<span id=""product_description"" itemprop=""description"">
<h1>UVIEW UVU480300 </h1><br/><br/><p></p> <ul> <li>Professional A/C sealer</li> <li>LeakGuard™ is specifically formulated for slow leaks that can occur over a 6-12 month period (or a leak rate of 25 oz. per year)</li> <li>An excellent alternative to costly repairs</li> <li>Can safely remain in the A/C system and prevent leaks from occurring in the future  - an excellent preventative maintenance product!</li> </ul> <p> Kit includes: 2 cartridges of LeakGuard™, primer cartridge to pre-fill the hose, bleed adapter, Spotgun™ Jr. Injection gun; low side adapter hose, UV dye that is certified to meet SAE J-2670 Standard and is OEM approved. LeakGuard™ has been rigorously tested for stability and compatibility. Leak rate testing; wear testing; viscosity effect testing; stability testing; no particles, precipitates or insolubles; no refrigerant decomposition; non-metallic materials compatibility. Will not clog or crystallize. Services 2 vehicles. </p> <p> </p></span>
<div style=""height: 15px;""></div>
<div style=""clear: both;""></div>
</div>",https://cdn3.volusion.com/q6x9k.kju29/v/vspfiles/photos/UVU480300-2.jpg?v-cache=1570177117
FJC2729,"Air Conditioning, Cooling > Inspection dentification Equipment"," 
FJC, Inc. FJC2729 - R12 OIL&COND INJ
",$74.38,$47.26,"FJC, Inc.","<div id=""ProductDetail_ProductDetails_div"">
<span id=""product_description"" itemprop=""description"">
<h1>FJC, Inc. FJC2729 </h1><br/><br/><p></p> <ul> <li>Use Injector to add 2 oz of oil to a system under pressure</li> <li>#2726 replacement hose</li> <li>#2736 replacement O-ring</li> </ul></span>
<div style=""height: 15px;""></div>
<div style=""clear: both;""></div>
</div>",https://cdn3.volusion.com/q6x9k.kju29/v/vspfiles/photos/FJC2729-2T.jpg?v-cache=1570177117
UVU331500,"Air Conditioning, Cooling > Inspection dentification Equipment"," 
UVIEW UVU331500 - SPOTGUN JR KIT NO LIGHT
",$83.05,$53.98,UVIEW,"<div id=""ProductDetail_ProductDetails_div"">
<span id=""product_description"" itemprop=""description"">
<h1>UVIEW UVU331500 </h1><br/><br/><p></p> <ul> <li>For those who already have a light and want a Professional injection system that offers speed and accuracy</li> <li>Services up to 20 vehicles</li> </ul> <p>Includes:</p> <ul> <li>Spotgun Jr. injection gun</li> <li>R12 and R134a adapters and service stickers included</li> <li>Universal A/C dye cartridges (SAE-J2297 certified and OEM approved dye)</li> </ul></span>
<div style=""height: 15px;""></div>
<div style=""clear: both;""></div>
</div>",https://cdn3.volusion.com/q6x9k.kju29/v/vspfiles/photos/UVU331500-2.jpg?v-cache=1570177117
UVU413020,"Air Conditioning, Cooling > Inspection dentification Equipment"," 
UVIEW UVU413020 - PICO-LITE-LED FLUORESCENT LEAK DETECTION LIGHT
",$84.95,$55.22,UVIEW,"<div id=""ProductDetail_ProductDetails_div"">
<span id=""product_description"" itemprop=""description"">
<h1>UVIEW UVU413020 </h1><br/><br/><p></p> <ul> <li>Compact and powerful LED fluorescent leak detection light</li> <li>Battery powered utilizing a Luxeon® LED bulb, the latest in high-intensity LED technology</li> <li>Compatible with all UV leak detection dyes</li> <li>Powerful Luxeon® technology - fluoresces UV dye brightly</li> <li>Compact design - get into tight places easily</li> </ul> <p>Anodized aluminum  - durable for shop use. Battery powered - freedom to move anywhere. LED technology - long lasting bulb. 3AA batteries and UV enhancing glasses included. Professional compact leak detection light delivers big performance. Utilizing a 1-Watt Luxeon®, the latest in high intensity LED technology.</p></span>
<div style=""height: 15px;""></div>
<div style=""clear: both;""></div>
</div>",https://cdn3.volusion.com/q6x9k.kju29/v/vspfiles/photos/UVU413020-2.jpg?v-cache=1570177117
ROB16106,"Air Conditioning, Cooling > Inspection dentification Equipment"," 
1234yf Identifier Sample Hose
",$92.05,$58.88,Robinair,"<div id=""ProductDetail_ProductDetails_div"">
<span id=""product_description"" itemprop=""description"">
<p></p> <ul> <li>1234yf identifier sample hose</li> <li>Simple screw on fittings on both sides make replacement fast and easy</li> <li>Complete kit</li> </ul></span>
<div style=""height: 15px;""></div>
<div style=""clear: both;""></div>
</div>",https://cdn3.volusion.com/q6x9k.kju29/v/vspfiles/photos/ROB16106-2T.jpg?v-cache=1570177117
UVU413075,"Air Conditioning, Cooling > Inspection dentification Equipment"," 
UVIEW UVU413075 - Phazer Black (AAA Batteries) True UV Light
",$99.67,$64.79,UVIEW,"<div id=""ProductDetail_ProductDetails_div"">
<span id=""product_description"" itemprop=""description"">
<h1>UVIEW UVU413075 </h1><br/><br/><p></p> <ul> <li>High power UV LED Fluoresces dye brighter than the competition</li> <li>Adjustable focus</li> <li>Rugged aluminum housing make it super versatile</li> <li>AAA Batteries provide 3 hours of power</li> <li>Includes UV enhancing glasses</li> </ul></span>
<div style=""height: 15px;""></div>
<div style=""clear: both;""></div>
</div>",https://cdn3.volusion.com/q6x9k.kju29/v/vspfiles/photos/UVU413075-2T.jpg?v-cache=1570177117
UVU332010,"Air Conditioning, Cooling > Inspection dentification Equipment"," 
UVIEW UVU332010 - SPOTGUN JR. LED-LITE KIT
",$101.48,$65.96,UVIEW,"<div id=""ProductDetail_ProductDetails_div"">
<span id=""product_description"" itemprop=""description"">
<h1>UVIEW UVU332010 </h1><br/><br/><p></p> <ul> <li>Number one selling dye injection system in the world</li> <li>With “LED-Lite”, a compact fluorescent leak detection light with 6 LEDs to illuminate all UV leak detection dyes</li> </ul> <p>Includes:</p> <ul> <li>Universal A/C dye cartridge (SAE-J2297 certified &amp; OEM approved dye)</li> <li>R134a adapter and R12 adapter</li> <li>UV enhancing glasses, service stickers, storage case</li> <li>A/C dye certified to meet SAE J2297 Standard</li> <li>Hybrid safe and OEM approved</li> <li>Services up to 10 vehicles</li> </ul> <p>  </p></span>
<div style=""height: 15px;""></div>
<div style=""clear: both;""></div>
</div>",https://cdn3.volusion.com/q6x9k.kju29/v/vspfiles/photos/UVU332010-2.jpg?v-cache=1570177117
UVU471535,"Air Conditioning, Cooling > Inspection dentification Equipment"," 
UVIEW UVU471535 - ADAPTER HOSE FOR KIT
",$109.45,$71.14,UVIEW,"<div id=""ProductDetail_ProductDetails_div"">
<span id=""product_description"" itemprop=""description"">
<h1>UVIEW UVU471535 </h1><br/><br/><p><b>Features and Benefits:</b></p> <ul> <li>Adapter for Spotgun systems attaches to cartridge and has R-134a coupler on flexible hose for ease of application</li> </ul></span>
<div style=""height: 15px;""></div>
<div style=""clear: both;""></div>
</div>",https://cdn3.volusion.com/q6x9k.kju29/v/vspfiles/photos/UVU471535-2.jpg?v-cache=1570177117
MSC53351,"Air Conditioning, Cooling > Inspection dentification Equipment"," 
Mastercool MSC53351 - UV DYE LIGHT KIT
",$92.90,$72.26,Mastercool,"<div id=""ProductDetail_ProductDetails_div"">
<span id=""product_description"" itemprop=""description"">
<h1>Mastercool MSC53351 </h1><br/><br/><p><strong> Features and Benefits:</strong></p> <ul> <li>Everything you need to start locating leaks sources with UV light technology</li> <li>Locate leak sources in A/C, automatic transmissions, power steering, fuel and cooling systems</li> <li>12 Volt/50 watt UV leak detector light</li> </ul> <p>Kit comes complete with 12 Volt/50 watt UV leak detector light, 1 Ounce Coolant Dye, 1 Ounce Oil/ATF/Fuel Dye, Mini Dye Injector (10 applications of universal A/C Dye) which is compatible with R-134A and R-12 systems, Dye Remover R-12 Adapter, UV Enhancing Safety Glasses, A/C Connection hose with R-134A coupler and 12 Service Labels.</p></span>
<div style=""height: 15px;""></div>
<div style=""clear: both;""></div>
</div>",https://cdn3.volusion.com/q6x9k.kju29/v/vspfiles/photos/MSC53351-2.jpg?v-cache=1570177117
UVU413065,"Air Conditioning, Cooling > Inspection dentification Equipment"," 
UVIEW UVU413065 - Phazer Black (Rechargeable) True UV Light
",$115.30,$74.94,UVIEW,"<div id=""ProductDetail_ProductDetails_div"">
<span id=""product_description"" itemprop=""description"">
<h1>UVIEW UVU413065 </h1><br/><br/><p></p> <ul> <li>High power UV LED fluoresces dye brighter than the competition</li> <li>Lithium-Ion battery provides 2 hours of power</li> <li>Adjustable focus capability</li> <li>Rugged aluminum housing makes it super versatile</li> <li>Includes charger and UV enhancing glasses</li> </ul></span>
<div style=""height: 15px;""></div>
<div style=""clear: both;""></div>
</div>",https://cdn3.volusion.com/q6x9k.kju29/v/vspfiles/photos/UVU413065-2T.jpg?v-cache=1570177117
ROB16215,"Air Conditioning, Cooling > Inspection dentification Equipment"," 
Robinair ROB16215 - UV Leak Detection Light
",$111.95,$76.66,Robinair,"<div id=""ProductDetail_ProductDetails_div"">
<span id=""product_description"" itemprop=""description"">
<h1>Robinair ROB16215 </h1><br/><br/><p></p> <ul> <li>High Output UV LED</li> <li>True UV higher wavelength light fluoresces dyes brighter than other lower wavelength ""blue"" LED UV lights</li> <li>Battery Powered</li> <li>PoweredCompact Design - easy to use and move around in tight areas</li> <li>Durable aluminum package</li> </ul> <p>High Output UV LEDTrue UV higher wavelength light fluoresces dyes  brighter than other lower wavelength ""blue"" LED UV lightsBattery  poweredCompact Design - easy to use and move around in tight  areasDurable aluminum package</p></span>
<div style=""height: 15px;""></div>
<div style=""clear: both;""></div>
</div>",https://cdn3.volusion.com/q6x9k.kju29/v/vspfiles/photos/ROB16215-2T.jpg?v-cache=1570177117
